"Site_Type"	"Project_ID"	"Observation_ID"	"Observer_Code"	"Observation_Serial"	"Observation_Description"	"Observation_Label"	"Observation_Type"	"Latitude"	"Longitude"	"Error"	"Date"	"Prefix"	"Year"	"Mon"	"Day"	"Nation"	"State"	"County"	"Island"	"FIPS"	"Elevation"	"Community_Name"	"Community_Description"	"Structure"	"Landscape"	"Position"	"Aspect"	"Slope"	"PlotBearing"	"Map Unit"	"Soil Series"	"Soil Taxon"	"Drainage Class"	"Restriction_Depth"	"WT_Depth"	"MinWT_Depth"	"Soil_Notes"	"Litter_Cover"	"Snag_Count"	"Plot_Area_m"	"BA_Count"	"BA_Factor"	"Cowardin"	"HGM"	"Stratum1"	"Stratum2"	"Stratum3"	"Stratum4"	"Stratum5"	"Stratum6"	"Stratum7"	"Stratum8"	"Stratum9"	"Stratum10"	"Tree_Cover"	"Shrub_Cover"	"Herb_Cover"	"Moss_Cover"	"Aggregated_Overstory"	"Aggregated_Understory"	"Estimated_Understory"	"DWD_Hits1"	"DWD_Hits2"	"DWD_Hits3"	"DWD_Hits4"	"DWD_Hits5"	"Transect_Length"	"Log_Cover"	"Rock_Cover"	"Lichen_Cover"	"Water_Cover"	"MaxWater_Cover"	"DBH_lower"	"DBH_upper"	"Canopy_lower"	"Canopy_upper"
"other"		"GRR.GJS.2015.25"	"GRR.GJS"	25		"DSP RR1"	"High Intensity Plot: Nested"	43.25	-85.16	10.00	0		2015	7	29	"USA"	"Michigan"	"Montcalm County"		"26117"	265.29						0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"					0.00	47.23																
"other"		"GRR.GJS.2015.26"	"GRR.GJS"	26		"DSP ER2"	"High Intensity Plot: Nested"	43.30	-85.75	10.00	0		2015	7	31	"USA"	"Michigan"	"Newaygo County"		"26123"	240.28		"Updated overstory values from 0 to ; Updated understory values from 95.665 to 99.9; Updated overstory values from 0 to 0; Updated understory values from 95.665 to 99.5;"				0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"2.2"	"10"	"15"	"20"	"30"	0.00	0.10	99.50		0.00	99.49	99.50															
"other"		"GRR.GJS.2015.27"	"GRR.GJS"	27		"DSP ER1"	"High Intensity Plot: Nested"	42.74	-85.17	10.00	0		2015	8	5	"USA"	"Michigan"	"Barry County"		"26015"	245.16		"Updated understory values from 68.911 to ; Updated understory values from 68.911 to 99.5;"				0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	0.00	0.00	99.50		0.00	98.76	99.50															
"other"		"GRR.GJS.2015.28"	"GRR.GJS"	28		"DSP ER3"	"High Intensity Plot: Nested"	42.52	-84.88	10.00	0		2015	8	7	"USA"	"Michigan"	"Eaton County"		"26045"	265.92		"Updated understory values from 51.15 to 61.78;"				0	0						500.00	500.00			32.00				10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	0.00	2.00	61.00		0.00	61.17	61.78															
"other"		"GRR.GJS.2015.29"	"GRR.GJS"	29		"DSP RR2"	"High Intensity Plot: Nested"	43.54	-85.18	10.00	0		2015	8	14	"USA"	"Michigan"	"Mecosta County"		"26107"	315.01						0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
		"GRR.GJS.2015.3"	"GRR.GJS"	3		"W2015060904"	"Wetland Determination"	43.08	-86.01	10.00	0		2015	6	9	"USA"					192.51						0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"other"		"GRR.GJS.2015.30"	"GRR.GJS"	30		"DSP RR3"	"High Intensity Plot: Nested"	42.68	-84.72	10.00	0		2015	8	12	"USA"	"Michigan"	"Eaton County"		"26045"	258.70						0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
		"GRR.GJS.2015.4"	"GRR.GJS"	4		"W2015060905"	"Wetland Determination"	43.08	-86.01	10.00	0		2015	6	9	"USA"					191.98						0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
		"GRR.GJS.2015.5"	"GRR.GJS"	5		"W2015060906"	"Wetland Determination"	43.08	-86.02	10.00	0		2015	6	9	"USA"					192.18						0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
		"GRR.GJS.2015.6"	"GRR.GJS"	6		"S2015061701"	"Wetland Determination"	42.73	-84.92	10.00	0		2015	6	17	"USA"					269.25						0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
		"GRR.GJS.2015.7"	"GRR.GJS"	7		"W2015061701"	"Wetland Determination"	42.73	-84.92	10.00	0		2015	6	17	"USA"					268.42						0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
		"GRR.GJS.2015.8"	"GRR.GJS"	8		"W2015061702"	"Wetland Determination"	42.73	-84.92	10.00	0		2015	6	17	"USA"					267.60						0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
		"GRR.GJS.2015.9"	"GRR.GJS"	9		"W2015061703"	"Wetland Determination"	42.73	-84.92	10.00	0		2015	6	17	"USA"					269.28						0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
		"GRR.GJS.2016.1"	"GRR.GJS"	1			"General"	0.00	0.00	10.00	0		2016	0	0	"USA"											0	0						500.00	500.00						100	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"								2.00		2.00			15.00									
"other"		"GRR.GJS.2016.10"	"GRR.GJS"	10		"2016MI067001"	"Low Intensity Plot: Cover"	42.79	-84.86	10.00	0		2016	6	2	"USA"	"Michigan"	"Ionia County"		"26067"	245.17		"Updated overstory values from 95.021 to 90; Updated overstory values from 86.425 to 90; Updated understory values from 43.463 to 99;"				0	0						500.00	500.00						14	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	90.00	50.00	98.00		90.01	99.00	99.00													69.00		25.00
"other"		"GRR.GJS.2016.11"	"GRR.GJS"	11		"2016MI067002"	"Low Intensity Plot: Cover"	42.79	-84.86	10.00	0		2016	6	2	"USA"	"Michigan"	"Ionia County"		"26067"	233.88		"Updated overstory values from 95.021 to 98; Updated understory values from 99.999 to ; Updated overstory values from 95.021 to 98; Updated understory values from 99.999 to 88; Updated overstory values from 95.021 to 98; Updated understory values from 99.999 to 80; Updated overstory values from 95.021 to 98; Updated overstory values from 95.021 to 98; Updated understory values from 99.999 to 80; Updated overstory values from 91.45 to 98; Updated understory values from 83.293 to 80;"				0	0						500.00	500.00						8	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	98.00	60.00	50.00		97.97	79.96	80.00													59.00		28.00
"other"		"GRR.GJS.2016.12"	"GRR.GJS"	12		"2016MI067003"	"Low Intensity Plot: Cover"	42.78	-84.86	10.00	0		2016	6	2	"USA"	"Michigan"	"Ionia County"		"26067"	253.40		"Dead ash overstory."				0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"					91.10	81.98														25.00		22.00
"other"		"GRR.GJS.2016.13"	"GRR.GJS"	13		"2016MI067004"	"Low Intensity Plot: Cover"	42.80	-84.94	10.00	0		2016	6	8	"USA"	"Michigan"	"Ionia County"		"26067"	244.87		"Updated overstory values from 93.43 to 99; Updated understory values from 7.172 to 1.99; Many 2 stem trees."				0	0						500.00	500.00			60.00			15	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	99.00	1.00	1.00	1.00	99.01	7.17	1.99							0.00	0.00	0.00	0.00	0.00	9.00	47.00	18.00	22.00
"other"		"GRR.GJS.2016.14"	"GRR.GJS"	14		"2016MI067005"	"Low Intensity Plot: Cover"	42.80	-84.94	10.00	0		2016	6	8	"USA"	"Michigan"	"Ionia County"		"26067"	244.27		"Ash basal area represented by 1 snag, given arbitrary 5% cover. Ash log about 39 cm diam. Updated overstory values from 74.398 to 95; Updated understory values from 69.951 to 50;"				0	0						500.00	500.00			90.00			13	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	50.00	1.00	94.98	69.95	50.00							1.00	0.00	0.00	0.00	0.00	35.00	63.00	26.00	32.00
"other"		"GRR.GJS.2016.15"	"GRR.GJS"	15		"2016MI067006"	"Low Intensity Plot: Cover"	42.80	-84.94	10.00	0		2016	6	8	"USA"	"Michigan"	"Ionia County"		"26067"	240.15		"Updated overstory values from 87.505 to 95; Updated understory values from 90.495 to 98;"				0	0						500.00	500.00			95.00	1	200.00	11	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	98.00	0.00	0.00	95.00	97.99	98.00							0.00	0.00	0.00	0.00	0.00	35.00	79.00	26.00	33.00
"other"		"GRR.GJS.2016.16"	"GRR.GJS"	16		"2016MI067007"	"Low Intensity Plot: Cover"	42.80	-84.94	10.00	0		2016	6	8	"USA"	"Michigan"	"Ionia County"		"26067"	238.43		"Updated overstory values from 95.158 to 95; Updated understory values from 65.276 to 60; Updated overstory values from 95.158 to 95; Updated understory values from 66.039 to 60;"				0	0						500.00	500.00			99.00			13	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	60.00	0.00	94.96	60.04	60.00							0.20	0.00	0.00	0.00	0.00	36.00	65.00	28.00	34.00
"other"		"GRR.GJS.2016.17"	"GRR.GJS"	17		"2016MI081006"	"Low Intensity Plot: Cover"	43.02	-85.49	10.00	0		2016	6	10	"USA"	"Michigan"	"Kent County"		"26081"	235.24		"Updated overstory values from 67.415 to 95; Updated understory values from 22.268 to 9.999;"				0	0						500.00	500.00			99.00			15	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	10.00	0.00	0.20	94.98	9.80	9.99							2.00	0.00	0.00	0.00	0.00	15.00	56.00	15.00	22.00
"other"		"GRR.GJS.2016.18"	"GRR.GJS"	18		"2016MI081007"	"Low Intensity Plot: Cover"	43.02	-85.49	10.00	0		2016	6	10	"USA"	"Michigan"	"Kent County"		"26081"	235.84		"Hooded warbler singing. Updated overstory values from 84.764 to 90; Updated understory values from 50.53 to 50;"				0	0						500.00	500.00			95.00			15	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	90.00	0.00	50.00	0.20	90.00	50.09	50.00							2.00	0.00	0.00	0.00	0.00	12.00	59.00	17.00	29.00
"other"		"GRR.GJS.2016.19"	"GRR.GJS"	19		"2016MI149001"	"Low Intensity Plot: Cover"	41.90	-85.65	10.00	0		2016	6	14	"USA"	"Michigan"	"Saint Joseph County"		"26149"	267.94		"Near gap, dead ash, short side slope. Updated overstory values from 48.009 to 80; Updated understory values from 97.594 to 99;"				0	0						500.00	500.00			90.00			9	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	80.00	99.00	0.00	0.00	80.01	98.98	99.00							5.00	0.00	0.00	0.00	0.00	26.00	86.00	25.00	40.00
		"GRR.GJS.2016.2"	"GRR.GJS"	2		"farm field"	"Wetland Determination"	43.24	-85.63	10.00	0		2016	8	24	"USA"	"Michigan"	"Kent County"		"26081"	252.13	"farm field"					0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"other"		"GRR.GJS.2016.20"	"GRR.GJS"	20		"S2016MI149002"	"EPA"	41.78	-85.69	10.00	0		2016	6	27	"USA"	"Michigan"	"Saint Joseph County"		"26149"	240.55		"Adult ash is dying. Updated overstory values from 78.098 to 70; Updated understory values from 55.339 to 95;"				0	0						500.00	500.00			90.00			16	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	70.00	0.00	95.00	1.00	70.01	95.02	95.00							1.00	0.00	0.00	0.00	1.00	15.00	121.00	15.00	25.00
"other"		"GRR.GJS.2016.21"	"GRR.GJS"	21		"2016MI037001"	"Low Intensity Plot: Cover"	43.08	-84.76	10.00	0		2016	7	6	"USA"	"Michigan"	"Clinton County"		"26037"	196.22		"Updated understory values from 95.185 to 99.9; Updated understory values from 99.011 to 99.9;"				0	0						500.00	500.00						0	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	0.00	0.00	99.90		0.00	99.90	99.90												0.00	0.00	2.50	3.00
"other"		"GRR.GJS.2016.22"	"GRR.GJS"	22		"2016MI037002"	"Low Intensity Plot: Cover"	43.08	-84.76	10.00	0		2016	7	6	"USA"	"Michigan"	"Clinton County"		"26037"	197.06		"Eleocharis parvula restricted to open salt lick area. Soil sample from slightly taller area 0.9-1.8 m. Updated understory values from 83.771 to 95;"				0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	0.00	0.00	95.00		0.00	94.95	95.00														0.80	1.50
"other"		"GRR.GJS.2016.23"	"GRR.GJS"	23		"2016MI065001"	"Low Intensity Plot: Cover"	42.71	-84.47	10.00	0		2016	7	14	"USA"	"Michigan"	"Ingham County"		"26065"	264.68		"93 cm ash log. Updated overstory values from 91.854 to 95; Updated understory values from 86.101 to 98;"				0	0						500.00	500.00			99.00			15	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	98.00	0.00	94.98	97.99	98.00							1.00	0.00	0.00	0.00	0.00	34.00	112.00	27.00	36.00
"other"		"GRR.GJS.2016.24"	"GRR.GJS"	24		"2016MI065002"	"Low Intensity Plot: Cover"	42.71	-84.47	10.00	0		2016	7	14	"USA"	"Michigan"	"Ingham County"		"26065"	261.14		"Seasonal ponding dry. 65 cm ash log. Updated overstory values from 81.932 to 80; Updated understory values from 19.361 to 19.999;"				0	0						500.00	500.00			90.00			8	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	80.00	0.00	20.00	0.00	80.00	19.52	19.99							2.00	0.00	0.00	0.00	50.00	54.00	102.00	28.00	32.00
"other"		"GRR.GJS.2016.25"	"GRR.GJS"	25		"2016MI023001"	"Low Intensity Plot: Cover"	41.97	-85.06	10.00	0		2016	7	27	"USA"	"Michigan"	"Branch County"		"26023"	283.86		"Dead ash silver maple ambiguous as small trees smell like red maple. Some have odors like silver. Updated overstory values from 88.477 to 95; Updated understory values from 21.197 to 15;"				0	0						500.00	500.00			90.00			13	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	15.00	0.00	95.02	15.11	15.00							2.00	1.00	0.00	0.00	0.00	28.00	84.00	27.00	30.00
"other"		"GRR.GJS.2016.26"	"GRR.GJS"	26		"2016MI023002"	"Low Intensity Plot: Cover"	41.87	-85.06	10.00	0		2016	7	27	"USA"	"Michigan"	"Branch County"		"26023"	310.40		"Dead ash logs. Wood thrush singing. Oaks ambiguous. One long acorn peduncles on ground seems to indicate Q. bicolor near by. Leaves on most have bur oak shapes. Updated overstory values from 86.669 to 95; Updated understory values from 20.891 to 25;"				0	0						500.00	500.00			95.00			18	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	25.00	0.00	95.02	24.68	25.00							2.00	1.00	0.00	0.00	0.00	14.00	70.00	27.00	32.00
"other"		"GRR.GJS.2016.27"	"GRR.GJS"	27		"2016MI059001"	"Low Intensity Plot: Cover"	42.00	-84.69	10.00	0		2016	8	3	"USA"	"Michigan"	"Hillsdale County"		"26059"	333.11		"Updated overstory values from 88.444 to 95; Updated understory values from 20.002 to 9.999;"				0	0						54.00	500.00			95.00			13	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	10.00	1.00	95.00	9.85	9.99							1.00	0.00	0.00	0.00	0.00	46.00	91.00	25.00	29.00
"other"		"GRR.GJS.2016.28"	"GRR.GJS"	28		"2016MI059002"	"Low Intensity Plot: Cover"	42.00	-84.69	10.00	0		2016	8	3	"USA"	"Michigan"	"Hillsdale County"		"26059"	335.39		"Updated overstory values from 84.085 to 95; Updated understory values from 56.913 to 60;"				0	0						79.00	500.00			99.00	2	1000.00	11	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	60.00	0.00	95.01	56.91	60.00							1.00	1.00	0.00	0.00	0.00	52.00	52.00	23.00	28.00
"other"		"GRR.GJS.2016.29"	"GRR.GJS"	29		"2016MI059003"	"Low Intensity Plot: Cover"	42.00	-84.69	10.00	0		2016	8	3	"USA"	"Michigan"	"Hillsdale County"		"26059"	317.90		"Sassafras snag. Updated overstory values from 64.101 to 95; Updated understory values from 39.033 to 50;"				0	0						500.00	500.00			80.00	1	500.00	11	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	50.00	1.00	94.99	50.10	50.00							1.00	0.00	0.00	0.00	0.00	16.00	62.00	20.00	31.00
		"GRR.GJS.2016.3"	"GRR.GJS"	3		"Woodland"	"Wetland Determination"	43.24	-85.63	10.00	0		2016	8	24	"USA"	"Michigan"	"Kent County"		"26081"	252.13	"Woodland"					0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"other"		"GRR.GJS.2016.30"	"GRR.GJS"	30		"2016MI067008"	"Low Intensity Plot: Cover"	42.79	-84.99	10.00	0		2016	8	8	"USA"	"Michigan"	"Ionia County"		"26067"	255.80		"Dead ash overstory. Ponded area dry."				0	0						500.00	500.00			90.00			7	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"				0.00	46.10	64.68								1.00	0.00	0.00	0.00	70.00	25.00	48.00	10.00	25.00
"other"		"GRR.GJS.2016.31"	"GRR.GJS"	31		"2016MI067009"	"Low Intensity Plot: Cover"	42.79	-84.99	10.00	0		2016	8	8	"USA"	"Michigan"	"Ionia County"		"26067"	255.80		"Seasonal ponding dry. Updated overstory values from 67.51 to 80; Updated understory values from 42.765 to 80;"				0	0						500.00	500.00			50.00			8	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	80.00	0.00	80.00	1.00	80.03	80.12	80.00							2.00	0.00	0.00	0.00	25.00	31.00	57.00	15.00	28.00
"other"		"GRR.GJS.2016.32"	"GRR.GJS"	32		"2016MI067010"	"Low Intensity Plot: Cover"	43.04	-85.21	10.00	0		2016	8	8	"USA"	"Michigan"	"Ionia County"		"26067"	258.92		"Seasonal ponding dried up. Updated overstory values from 95.25 to 95; Updated understory values from 46.612 to 25;"				0	0						500.00	500.00			5.00			11	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	25.00	0.00	94.96	25.23	25.00							2.00	0.00	0.00	0.00	90.00	36.00	46.00	22.00	24.00
"other"		"GRR.GJS.2016.33"	"GRR.GJS"	33		"2016MI067011"	"Low Intensity Plot: Cover"	43.04	-85.21	10.00	0		2016	8	8	"USA"	"Michigan"	"Ionia County"		"26067"	259.19		"Dying ash saplings. Updated overstory values from 41.088 to 90; Updated understory values from 95.286 to 95;"				0	0						500.00	500.00			10.00			8	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	90.00	0.00	95.00	0.00	90.00	94.98	95.00							2.00	0.00	0.00	0.00	0.00	9.00	62.00	12.00	25.00
"other"		"GRR.GJS.2016.34"	"GRR.GJS"	34		"2016MI045001"	"Low Intensity Plot: Cover"	42.46	-84.99	10.00	0		2016	8	10	"USA"	"Michigan"	"Eaton County"		"26045"	280.46		"Dead ash overstory. Updated overstory values from 82.025 to 97; Updated understory values from 31.382 to 25; Updated understory values from 25.383 to 25;"				0	0						500.00	500.00			20.00			14	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	97.00	0.00	25.00	0.00	96.98	25.38	25.00							0.00	0.00	0.00	0.00	0.00	12.00	79.00	25.00	30.00
"other"		"GRR.GJS.2016.35"	"GRR.GJS"	35		"2016MI045002"	"Low Intensity Plot: Cover"	42.46	-84.99	10.00	0		2016	8	10	"USA"	"Michigan"	"Eaton County"		"26045"	279.02		"Moss was on hummocks only. Carex lupuliformis was located >30 m SE of plot. Site may or may not be seasonally ponded. Updated overstory values from 69.482 to 95; Updated understory values from 11.541 to 25;"				0	0						500.00	500.00			80.00			16	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	25.00	1.00	95.00	25.22	25.00							1.00	0.00	0.00	0.00	0.00	24.00	59.00	24.00	26.00
"other"		"GRR.GJS.2016.36"	"GRR.GJS"	36		"2016MI005001"	"Low Intensity Plot: Cover"	42.62	-85.71	10.00	0		2016	8	17	"USA"	"Michigan"	"Allegan County"		"26005"	225.66		"Even age sugar maple stand. Updated overstory values from 95.298 to 97; Updated understory values from 34.371 to 25;"				0	0						500.00	500.00			99.00			12	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	97.00	0.00	25.00	0.00	97.01	24.84	25.00							0.50	0.00	0.00	0.00	0.00	19.00	35.00	17.00	22.00
"other"		"GRR.GJS.2016.37"	"GRR.GJS"	37		"2016MI005002"	"Low Intensity Plot: Cover"	42.62	-85.71	10.00	0		2016	8	17	"USA"	"Michigan"	"Allegan County"		"26005"	226.35		"Dead ash overstory; live ash understory. Most down wood from cutting. Updated overstory values from 49 to 50; Updated understory values from 69.758 to 99.9;"				0	0						500.00	500.00			99.00			4	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	50.00	0.00	99.90	0.00	50.03	99.90	99.90							2.00	0.00	0.00	0.00	0.00	31.00	34.00	15.00	30.00
"other"		"GRR.GJS.2016.38"	"GRR.GJS"	38		"2016MI005003"	"Low Intensity Plot: Cover"	42.62	-85.71	10.00	0		2016	8	17	"USA"	"Michigan"	"Allegan County"		"26005"	225.60		"Dead ash overstory; live ash understory. Updated overstory values from 21.775 to 15; Updated understory values from 67.713 to 99.9;"				0	0						500.00	500.00			99.00			2	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	15.00	0.00	99.90	0.00	14.81	99.90	99.90							1.00	0.00	0.00	0.00	0.00	13.00	30.00	10.00	22.00
"other"		"GRR.GJS.2016.39"	"GRR.GJS"	39		"2016IN087001"	"Low Intensity Plot: Cover"	41.75	-85.41	10.00	0		2016	8	18	"USA"	"Indiana"	"LaGrange County"		"18087"	268.96		"Though it was 20% live cover, most of the remaining coverage consists of dead bluegrass and dead smooth brome, which are listed with there former cover. Site was treated with herbicide in preparation for prairie restoration."				0	0						500.00	500.00			99.00			0	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	0.00	0.00	20.00	5.00	0.00	72.07	19.99							0.00	0.00	0.00	0.00	0.00			1.60	2.10
		"GRR.GJS.2016.4"	"GRR.GJS"	4			"Wetland Determination"	0.00	0.00	10.00	0		2016	10	5	"USA"											0	0						500.00	500.00							10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"																						
"other"		"GRR.GJS.2016.40"	"GRR.GJS"	40		"2016MI139001"	"Low Intensity Plot: Cover"	42.94	-86.11	10.00	0		2016	8	23	"USA"	"Michigan"	"Ottawa County"		"26139"	191.22		"Updated overstory values from 58.96 to 90; Updated understory values from 69.868 to 80;"				0	0						500.00	500.00			90.00			11	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	90.00	0.00	80.00	0.00	89.98	69.86	80.00							0.00	0.00	0.00	0.00	0.00	19.00	58.00	17.00	24.00
"other"		"GRR.GJS.2016.41"	"GRR.GJS"	41		"2016MI139002"	"Low Intensity Plot: Cover"	42.94	-86.11	10.00	0		2016	8	23	"USA"	"Michigan"	"Ottawa County"		"26139"	191.29		"Updated overstory values from 63.738 to 90; Updated understory values from 59.744 to 75;"				0	0						500.00	20.00			95.00			10	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	90.00	75.00	0.00	0.00	90.01	74.95	75.00							1.00	0.00	0.00	0.00	0.00	23.00	44.00	16.00	22.00
"other"		"GRR.GJS.2016.42"	"GRR.GJS"	42		"2016MI005004"	"Low Intensity Plot: Cover"	42.62	-85.68	10.00	0		2016	8	25	"USA"	"Michigan"	"Allegan County"		"26005"	225.40		"Seasonal ponding, dry when sampled. Dead ash overstory; live ash understory. Updated understory values from 11.026 to 5; Updated overstory values from 78.331 to 95;"				0	0						500.00	500.00			10.00			17	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	5.00	1.00	95.01	4.79	5.00							2.00	0.00	0.00	0.00	90.00	23.00	81.00	18.00	32.00
"other"		"GRR.GJS.2016.43"	"GRR.GJS"	43		"2016MI005005"	"Low Intensity Plot: Cover"	42.62	-85.68	10.00	0		2016	8	25	"USA"	"Michigan"	"Allegan County"		"26005"	225.45		"Dead ash overstory; live ash understory. Updated overstory values from 86.813 to 95; Updated understory values from 20.466 to 30;"				0	0						500.00	500.00			90.00			12	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	30.00	0.20	94.97	29.92	30.00							1.00	0.00	0.00	0.00	0.00	32.00	54.00	20.00	29.00
"other"		"GRR.GJS.2016.44"	"GRR.GJS"	44		"2016MI005006"	"Low Intensity Plot: Cover"	42.62	-85.68	10.00	0		2016	8	25	"USA"	"Michigan"	"Allegan County"		"26005"	225.73		"Updated overstory values from 69.836 to 95; Updated understory values from 19.295 to 25;"				0	0						500.00	500.00			60.00			12	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	25.00	2.00	95.00	24.96	25.00							1.00	0.00	0.00	0.00	20.00	13.00	72.00	18.00	23.00
"other"		"GRR.GJS.2016.45"	"GRR.GJS"	45		"2016MI005007"	"Low Intensity Plot: Cover"	42.62	-85.68	10.00	0		2016	8	25	"USA"	"Michigan"	"Allegan County"		"26005"	225.14		"Many small downed ash. Ash ocerstory dead; understory living. Updated overstory values from 57.498 to 95; Updated understory values from 9.032 to 19.999;"				0	0						500.00	500.00			15.00			13	10.00			"0.1"	"0.25"	"0.5"	"1"	"2"	"5"	"10"	"15"	"20"	"30"	95.00	0.00	20.00	2.00	94.98	19.96	19.99							2.00	0.00	0.00	0.00	0.00	7.00	54.00	14.00	24.00
